,_type,url,date,content,replyCount,retweetCount,likeCount,quoteCount,lang,hashtags,lat,lon,translated
1210,snscrape.modules.twitter.Tweet,https://twitter.com/PednekarSujal/status/1455447491831164930,2021-11-02 08:11:37+00:00,"@U_Mumba आपला हा संघ मुंबई , महाराष्ट्राचा आहे की बिहारचा??
यू मुंबा हा आपला मुंबई , महाराष्ट्राचा संघ आहे तर कृपया महा ""राष्ट्र"" भाषा मराठीचा वापर करा जेणेकरून आम्हाला कळेल तुम्ही काय बोलत आहात ते
ही बिहारची प्रादेशिक भाषा हिंदी आम्हाला कळत नाही आहे

#stopHindiImposition https://t.co/baaDRtLSMQ",0,4,8,0,mr,['stopHindiImposition'],15.606794,72.64293,"संघU_Mumba Is your team from Mumbai, Maharashtra or Bihar ??
U Mumbai is our Mumbai, Maharashtra Sangh, so please use Maha ""Rashtra"" language Marathi so that we know what you are talking about.
We do not understand Hindi, the regional language of Bihar

#stopHindiImposition https://t.co/baaDRtLSMQ"
1212,snscrape.modules.twitter.Tweet,https://twitter.com/PednekarSujal/status/1455447404518404102,2021-11-02 08:11:16+00:00,"@U_Mumba @U_Mumba आपला हा संघ मुंबई , महाराष्ट्राचा आहे की बिहारचा??
यू मुंबा हा आपला मुंबई , महाराष्ट्राचा संघ आहे तर कृपया महा ""राष्ट्र"" भाषा मराठीचा वापर करा जेणेकरून आम्हाला कळेल तुम्ही काय बोलत आहात ते
ही बिहारची प्रादेशिक भाषा हिंदी आम्हाला कळत नाही आहे

#stopHindiImposition",0,4,16,0,mr,['stopHindiImposition'],15.606794,72.64293,"U_Mumba @U_Mumba Is your team from Mumbai, Maharashtra or Bihar ??
U Mumbai is our Mumbai, Maharashtra Sangh, so please use Maha ""Rashtra"" language Marathi so that we know what you are talking about.
We do not understand Hindi, the regional language of Bihar

#stopHindiImposition"
1243,snscrape.modules.twitter.Tweet,https://twitter.com/PednekarSujal/status/1455445617577119749,2021-11-02 08:04:10+00:00,"@JajaborPathik @Dev_Fadnavis 
हिंदीची लाचारी सोडा

#stopHindiImposition",0,1,7,0,mr,['stopHindiImposition'],15.606794,72.64293,"JajaborPathik @Dev_Fadnavis
Leave the helplessness of Hindi

#stopHindiImposition"
1266,snscrape.modules.twitter.Tweet,https://twitter.com/PednekarSujal/status/1455444086828126215,2021-11-02 07:58:05+00:00,"काहीच कळलं नाही कृपया महा ""राष्ट्र"" भाषा मराठीत सांगा !!!!!

बिहारची प्रादेशिक भाषा हिंदी आम्हाला कळत नाही

#stopHindiImposition 
#महाराष्ट्रातमराठीच 

@Meesho_Official @Subhash_Desai https://t.co/M7x9Ee1E3n",3,5,20,0,mr,"['stopHindiImposition', 'महाराष्ट्रातमराठीच']",15.606794,72.64293,"Didn't understand anything. Please tell the great ""nation"" language in Marathi !!!!!

We do not understand Hindi, the regional language of Bihar

#stopHindiImposition
#MaharashtraMarathicha

Meesho_Official Subhash_Desai https://t.co/M7x9Ee1E3n"
1270,snscrape.modules.twitter.Tweet,https://twitter.com/PednekarSujal/status/1455444047921750016,2021-11-02 07:57:56+00:00,"@Meesho_Official @sandeepukale @AshishAKarle काहीच कळलं नाही कृपया महा ""राष्ट्र"" भाषा मराठीत सांगा !!!!!

बिहारची प्रादेशिक भाषा हिंदी आम्हाला कळत नाही

#stopHindiImposition 
#महाराष्ट्रातमराठीच 

@Meesho_Official @Subhash_Desai",0,2,11,0,mr,"['stopHindiImposition', 'महाराष्ट्रातमराठीच']",15.606794,72.64293,"EesMeesho_Official sandeepukale AshishAKarle I don't understand anything please tell Maha ""Rashtra"" language in Marathi !!!!!

We do not understand Hindi, the regional language of Bihar

#stopHindiImposition
#MaharashtraMarathicha

EesMeesho_Official @Subhash_Desai"
1338,snscrape.modules.twitter.Tweet,https://twitter.com/Saravan49133203/status/1455439979811786754,2021-11-02 07:41:46+00:00,#BelongsToTamilianStock https://t.co/3bzPHUiZOw,0,2,4,0,und,['BelongsToTamilianStock'],8.077159,76.233101,#BelongsToTamilianStock https://t.co/3bzPHUiZOw
1431,snscrape.modules.twitter.Tweet,https://twitter.com/Aravind_NTK/status/1455433018793885697,2021-11-02 07:14:06+00:00,"தொல்காப்பியன் கம்பன் வள்ளுவன் போன்ற மா மனிதர்களை ஈன்ற வீர தமிழர்கள்!!
கடை ஏழு வள்ளல்களை பெற்ற உன்னத பூமியின் உத்தம புதல்வர்கள்!!
நாங்கள் தமிழர்கள்....
#BelongstoTamilianStock",0,6,3,0,ta,['BelongstoTamilianStock'],12.6998,79.559675,"Heroic Tamils ​​who gave birth to human beings like Tolkappian Kamban Valluvan !!
Shop are the best sons of the noble earth who received seven bounties !!
We are Tamils ​​....
#BelongstoTamilianStock"
1434,snscrape.modules.twitter.Tweet,https://twitter.com/Aravind_NTK/status/1455432934932975619,2021-11-02 07:13:46+00:00,"உலகின் முதல் மனிதன் கற்களை வைத்து நெருப்பை கக்கிய பொழுது , 
ஓலைகள் வைத்து இலக்கியம் வடித்தவர்கள்!!
நாங்கள் தமிழர்கள்....
#BelongstoTamilianStock",0,4,2,0,ta,['BelongstoTamilianStock'],12.6998,79.559675,"When the world's first man set fire to stones,
Those who carved literature with weeds !!
We are Tamils ​​....
#BelongstoTamilianStock"
1436,snscrape.modules.twitter.Tweet,https://twitter.com/Aravind_NTK/status/1455432848354136066,2021-11-02 07:13:26+00:00,"வீரமும் கல்வியும் கலந்து உலகை வியக்க வைத்த உன்னத புதல்வர்கள் வாழ்ந்த மண்ணின் இன்றைய புதல்வர்கள்!!
ஆம் நாங்கள் தமிழர்கள்....
#BelongstoTamilianStock",0,3,3,0,ta,['BelongstoTamilianStock'],12.6998,79.559675,"Today's sons of the soil where the noble sons who amazed the world by mixing heroism and education lived !!
Yes we are Tamils ​​....
#BelongstoTamilianStock"
1437,snscrape.modules.twitter.Tweet,https://twitter.com/Aravind_NTK/status/1455432764543488002,2021-11-02 07:13:06+00:00,"ஆம் நாங்கள் தமிழர்கள்.... 
முச்சங்கங்கள் வைத்து தமிழ் வளர்த்தவர்கள் நாங்கள்!!
#BelongstoTamilianStock",0,4,2,0,ta,['BelongstoTamilianStock'],12.6998,79.559675,"Yes we are Tamils ​​....
We are the ones who developed Tamil with three limbs !!
#BelongstoTamilianStock"
1440,snscrape.modules.twitter.Tweet,https://twitter.com/Aravind_NTK/status/1455432699980570624,2021-11-02 07:12:50+00:00,"சங்க காலத்திலேயே தமிழரின் வாழ்வியலில் காளையரின் வீரத்தைக்காட்ட காளைகளை அடக்கிய அடையாளச் சான்றுகள் கல்வெட்டுகளில் பொறிக்கப்பட்டுள்ளது!!
#BelongstoTamilianStock",0,2,2,0,ta,['BelongstoTamilianStock'],12.6998,79.559675,"Evidence of the suppression of bulls to show the heroism of the bull in the life of the Tamils ​​during the Sangam period is engraved in the inscriptions!
#BelongstoTamilianStock"
1444,snscrape.modules.twitter.Tweet,https://twitter.com/Aravind_NTK/status/1455432608930676736,2021-11-02 07:12:29+00:00,"''தீதும் நன்றும் பிறர் தர வாரா” எனும் உயரிய பண்பாட்டை உரக்கச் சொல்லியதும் தமிழ் இனமே!!
#BelongstoTamilianStock",0,5,5,0,ta,['BelongstoTamilianStock'],12.6998,79.559675,"The Tamil race is the one that uttered the lofty culture of 'Titus is good and others are good' !!
#BelongstoTamilianStock"
1449,snscrape.modules.twitter.Tweet,https://twitter.com/Aravind_NTK/status/1455432468220108801,2021-11-02 07:11:55+00:00,"புறமுதுகிட்டு ஓடுவது, முதுகில் அம்பு பட்டு வீழ்ந்து போவதும் அவமானம் எனக் கருதிய பரம்பரை தமிழ் பரம்பரை!!
#BelongstoTamilianStock",0,4,4,0,ta,['BelongstoTamilianStock'],12.6998,79.559675,"The Tamil lineage considered it a disgrace to run backwards and for the arrow to fall on the back !!
#BelongstoTamilianStock"
1452,snscrape.modules.twitter.Tweet,https://twitter.com/Aravind_NTK/status/1455432395671289860,2021-11-02 07:11:38+00:00,"நாடாண்ட மன்னன் முதல் குடிசை வாழும் சாதாரண குடிமகன் வரை குலம் காக்கும் பண்பாட்டைக் கட்டிக்காத்து பார்போற்ற வாழ்ந்த இனம் தமிழ் இனம்!!
#BelongstoTamilianStock",0,5,3,0,ta,['BelongstoTamilianStock'],12.6998,79.559675,"From the emperor of the country to the ordinary citizen living in a hut, the Tamil race is a race that has lived to see the culture of caste protection !!
#BelongstoTamilianStock"
1454,snscrape.modules.twitter.Tweet,https://twitter.com/Aravind_NTK/status/1455432270232252418,2021-11-02 07:11:08+00:00,"முரசுக்கட்டிலில் அயர்ந்து உறங்கிய புலவர்க்கு மன்னன் சாமரம் வீசிக் காற்று வழங்கியது ஒரு தமிழன்!!
#BelongstoTamilianStock",0,2,2,0,ta,['BelongstoTamilianStock'],12.6998,79.559675,"King Samaram threw air to the poet who slept soundly in Murasukkattil and gave it to a Tamil !!
#BelongstoTamilianStock"
1456,snscrape.modules.twitter.Tweet,https://twitter.com/Aravind_NTK/status/1455432236975607812,2021-11-02 07:11:00+00:00,"தவறான நீதி கோவலனுக்கு வழங்கியதற்காக தன் உயிரையே மாய்த்த பாண்டியன் ஒரு தமிழன்!!
#BelongstoTamilianStock",0,4,5,0,ta,['BelongstoTamilianStock'],12.6998,79.559675,"Pandian is a Tamil who lost his life for giving wrong justice to Kovalan !!
#BelongstoTamilianStock"
1458,snscrape.modules.twitter.Tweet,https://twitter.com/Aravind_NTK/status/1455432169581531138,2021-11-02 07:10:44+00:00,"கோபுரத்தின் நிழல் விழாமல் பெரிய கோவிலைக் கட்டி எழுப்பிய இராஜராஜ சோழன் ஒரு தமிழன்!!
#BelongstoTamilianStock",0,2,2,0,ta,['BelongstoTamilianStock'],12.6998,79.559675,"Rajaraja Chola is a Tamil who built a big temple without the shadow of the tower falling !!
#BelongstoTamilianStock"
1462,snscrape.modules.twitter.Tweet,https://twitter.com/Aravind_NTK/status/1455432044176101377,2021-11-02 07:10:14+00:00,"உலகம் வியக்கும் வண்ணம் சிற்பங்களுடன் மதுரையில் உன்னத மீனாட்சி கோவில் கட்டிய பாண்டியன் ஒரு தமிழன்!!
#BelongstoTamilianStock",0,6,7,0,ta,['BelongstoTamilianStock'],12.6998,79.559675,"Pandian is a Tamil who built the magnificent Meenakshi temple in Madurai with world-class sculptures !!
#BelongstoTamilianStock"
